name,ra,dec,err_ellipse_r0,significance,hard_hs,hard_hm,hard_ms,flux_aper_b,flux_aper_s,flux_aper_m,flux_aper_h,extent_flag,var_flag,glon,glat,simbad_otype,simbad_id,source_class
2CXO J122506.1+124826,186.27547432394783,12.807466650819705,0.3220062059208866,13.920810574485824,-0.47095565271705,0.13991255465334,-0.57339163023111,1.490423798143e-14,4.949408137873e-15,1.8568464983701e-15,5.2040582411762e-15,False,True,278.3505711316099,74.40850190693826,,,
2CXO J031550.5-022757,48.96044574791847,-2.466098041442051,0.3381620551966128,13.92070288743964,-0.11867582760775,0.16739537788882,-0.28232354778264,1.4371376421575e-14,2.6967047342719e-15,2.5652961911288e-15,9.4402963701292e-15,False,True,183.6728808537606,-47.56528887088411,,,
2CXO J053824.2+261705,84.60094053038614,26.284920787062873,0.748390180889244,13.920609920447905,0.58338538413492,0.21111805121799,0.42223610243598,6.4888420007458e-14,1.6955826760963e-15,1.223513420117e-14,5.1756516913337e-14,True,False,181.41076764200054,-2.7559170200047665,,,
2CXO J064033.5+093336,100.13981930104649,9.560065117202505,0.5748741930609207,13.920482282205326,-0.75078076202374,-0.35227982510931,-0.53841349156777,7.083909547235e-15,4.0726673545192e-15,1.9114049354822e-15,1.1260659124302e-15,False,True,203.1880319580371,1.9534621648948591,TT*,ESO-HA  382,stellar
2CXO J072050.5+711251,110.21058417835252,71.21435258163095,0.38301416238711367,13.920462995052267,0.94440974391006,0.73204247345409,0.66708307307933,4.294664417796e-14,1.3001223552273e-16,2.1011061222678e-15,4.1362604577706e-14,False,True,144.12312826637805,27.928152985342756,,,
2CXO J140457.4+543444,211.23939300446227,54.57908853081624,2.694899467691453,13.91971185722773,-0.27232979387883,0.096189881324172,-0.33978763272954,1.8256042245868e-13,1.5970657195893e-14,1.1928196032829e-14,1.5145568151695e-13,True,True,101.86680108583187,59.43953719222609,,,
2CXO J121742.2+375016,184.42613214905862,37.837801619415956,0.6259018268341249,13.917895497198069,0.17988757026858,0.17613991255465,0.0037476577139288,3.8697588212471e-14,4.6979196329334e-15,7.663856735735e-15,2.6756789058439e-14,False,True,154.33536886190234,77.1567461131366,X,[CHP2004] J121742.3+375016,other
2CXO J022523.2+615950,36.34661691651388,61.9974261024827,0.5458088847026941,13.91773751813016,0.39350405996252,0.31730168644597,0.074953154278576,2.4601995991458e-14,,3.6135042823615e-15,2.0033775243867e-14,True,True,133.71875931564517,1.1093522248965497,*,2MASS J02252317+6159512,stellar
2CXO J180416.1-241952,271.0671754121515,-24.331242700234014,0.3122351894069029,13.917079467277894,-0.56714553404122,-0.34103685196752,-0.27857589006871,1.4162459503383e-14,5.164944362793e-15,4.3271872509664e-15,4.7398776307459e-15,False,True,6.078744944932288,-1.268830262135319,Or*,V* V1776 Sgr,other
2CXO J124341.1+113248,190.92134026585586,11.546873607120462,0.31389484754014535,13.916641407116062,-0.33479075577764,-0.27607745159275,0.00999375390381,4.256751215507e-16,0.0,1.6633248785618e-16,1.8961732503022e-16,False,True,295.8926864991149,74.31256795469574,XB*,CXOU J124341.1+113249,stellar
2CXO J023000.2+183204,37.50110615828498,18.534822730119043,0.34911713682102447,13.916541426576304,-0.12742036227358,0.11492816989382,-0.23860087445347,4.2470047845909e-14,9.656892932544e-15,7.1018370947391e-15,2.6278523470806e-14,True,False,153.25513795506006,-38.4646832537574,,,
2CXO J144755.0+091413,221.97910412099122,9.237221944500973,1.7060192931356752,13.915883776375955,-0.2948157401624,0.013741411617739,-0.30480949406621,1.4331183486426e-14,1.03485632019e-14,7.7743744198144e-15,0.0,False,True,5.405621426895303,57.20477290421115,,,
2CXO J135724.2-643243,209.35121079227895,-64.54551163603806,0.36963417857964775,13.915846545713267,-0.82323547782636,-0.54590880699563,-0.49968769519051,3.7639986199643e-14,2.2501623676947e-14,8.7547971761744e-15,6.6611547953792e-15,False,True,309.94709056066074,-2.5760147810848064,X,3XMM J135724.4-643244,other
2CXO J095000.1+171508,147.50055857551536,17.25229379340597,0.4838124252383077,13.915653294238606,0.44347282948157,0.4422236102436,-0.0012492192379763,2.5122422663931e-13,1.6521484080735e-14,2.5689196011843e-14,2.1322956423977e-13,True,False,216.47178361109962,47.09313920865541,G,2MASS J09500016+1715082,AGN
2CXO J125328.6-292118,193.369327047031,-29.35516816639635,0.7359670265827684,13.91546975624891,0.59088069956277,0.3472829481574,0.30356027482823,2.503823148682e-14,1.0923046850853e-15,3.1383618546419e-15,2.0817529882184e-14,True,True,303.4649216961822,33.51446885006779,,,
2CXO J053510.1-052757,83.79232749000687,-5.466138505427178,0.3684951147601439,13.915195197447918,-0.87820112429731,-0.66458463460337,-0.48844472204872,1.355766235211e-15,7.7082067194924e-16,4.0520858981811e-16,3.5726258436779e-17,False,True,209.07049777685347,-19.441946964331382,Or*,2MASS J05351015-0527574,other
2CXO J225837.1-345036,344.654667817455,-34.84345965541717,0.34883289665107925,13.915095506277005,-0.33479075577764,0.10243597751405,-0.420986883198,2.1723686851102e-14,5.9954490156147e-15,3.7216867814515e-15,1.2221730083674e-14,False,False,8.198474459291925,-64.71835350934441,QSO,[CBB2001]  415,AGN
2CXO J174848.3-270853,267.20138891134627,-27.14823938403695,0.30331856153408365,13.914745329670708,0.43847595252967,0.37726420986883,0.069956277326671,1.238415596764e-15,9.3845856683301e-17,1.9308659375113e-16,1.0067695984966e-15,False,True,1.8933891031405394,0.32532825726493475,,,
2CXO J111526.1-611806,168.85888882189795,-61.301740159263275,0.31164464283587384,13.914323216217545,-0.86570893191755,-0.66583385384135,-0.46096189881324,3.6938788577752e-15,1.9714343555208e-15,9.7746413301748e-16,6.3289712037008e-16,False,True,291.6680940554216,-0.5472660690132971,*,[SB2004] 57862,stellar
2CXO J104352.8+114223,160.97028089930222,11.70666948531656,0.30138137136425813,13.913924072663944,0.52841973766396,0.34603372891943,0.22361024359775,2.9257393926858e-14,1.8577813819066e-15,4.6604615887968e-15,2.3256301634244e-14,False,False,233.92814766506027,56.35275382747072,X,[SYT2006] s6,other
2CXO J123539.1+123349,188.91328854896085,12.563864782070365,0.33944468286238577,13.91348401297,0.11242973141786,0.06371018113679,0.047470331043098,2.8025125681356e-15,3.6159597375255e-16,7.3891155382887e-16,1.8014998531758e-15,False,True,287.91618197841564,74.97352594448223,XB*,CXOU J123539.1+123350,stellar
2CXO J100612.7+345640,151.55302676254655,34.944702133848025,0.39518997317185506,13.91266015980727,-0.47095565271705,-0.10118675827608,-0.38725796377264,6.0299124459014e-14,2.2450485309541e-14,1.2273742744757e-14,2.639726434791e-14,True,True,189.9925020128141,54.017342427649524,QSO,SDSS J100612.73+345640.7,AGN
