name,ra,dec,err_ellipse_r0,significance,hard_hs,hard_hm,hard_ms,flux_aper_b,flux_aper_s,flux_aper_m,flux_aper_h,extent_flag,var_flag,glon,glat,simbad_otype,simbad_id,source_class
2CXO J011350.0-145044,18.458642664408615,-14.84565551214601,0.29392290827078865,135.59523109946676,0.031230480949407,0.24859462835728,-0.21861336664585,1.2530090297575e-11,2.2223398746137e-12,1.7723359984909e-12,,True,False,147.0527457251308,-76.65693525224954,Sy1,Mrk 1152,AGN
2CXO J155829.3+271714,239.62236575638258,27.287286295032064,0.2940514434764732,135.28888008994696,-0.039975015615241,0.1736414740787,-0.21236727045597,8.5130200560248e-13,1.7228751567791e-13,1.3866154603257e-13,5.4868338800819e-13,True,True,44.320813148679456,48.66512455609311,Sy1,2E  3542,AGN
2CXO J013315.1+305318,23.313279254262454,30.88842047839138,0.29689695881722256,134.9474182538908,-0.046221111805122,-0.056214865708932,0.0087445346658337,1.3313039364842e-12,2.2376000816498e-13,3.5721720364936e-13,7.6149098667225e-13,True,True,133.41265535335842,-31.130911441019478,*,IFM-B  379a,stellar
2CXO J002029.1+591651,5.121312369981467,59.281074639753804,0.2948214779082959,134.91301585925336,0.20237351655215,0.13616489693941,0.067457838850718,1.4075533454658e-12,1.5413442011941e-13,2.8955591074285e-13,9.6515478190247e-13,True,True,118.98118016068807,-3.3530331150488024,*,[CC2004] J002029.0+591651.6,stellar
2CXO J053516.7-052404,83.81987130647644,-5.401148280066322,0.298182838410992,134.56745239830724,0.074953154278576,0.081199250468457,-0.0062460961898814,2.2947728539059e-13,3.0139086921341e-14,4.9676848159351e-14,1.5166251143173e-13,True,True,209.0221796622357,-19.388105387077267,Or*,V* V1279 Ori,other
2CXO J174536.1-290149,266.4007395030054,-29.030342432973494,0.3041427901893931,134.528162466264,0.99937539038101,0.99937539038101,-0.54840724547158,5.0990060163083e-15,0.0,,5.2156117062937e-15,False,True,359.91769112642453,-0.0458917173266995,X,CXOU J174536.1-290149,other
2CXO J053517.8-052315,83.82425098204624,-5.3876678828639815,0.2945810583745728,134.4809692182,-0.57339163023111,-0.24984384759525,-0.37726420986883,1.3748694117368e-14,4.6196407565995e-15,3.1271606821767e-15,5.7114149596553e-15,False,True,209.01152533406665,-19.37811931346988,Y*?,COUP   910,other
2CXO J174536.8-290124,266.403708865633,-29.023496367827956,0.5819299627148157,134.4154612996,0.95440349781387,0.92442223610244,0.16989381636477,2.361190670715e-15,0.0,1.3047031510378e-17,2.3973927936892e-15,False,True,359.92488727297547,-0.04454066680732875,X,CXOGC J174536.9-290124,other
2CXO J123743.5+114905,189.4313662528357,11.818189903475666,0.2939871828982992,134.30249139822104,0.11242973141786,0.31105559025609,-0.20612117426608,5.748124381668e-12,7.2425011886133e-13,7.7296615180565e-13,4.3020413444663e-12,True,True,290.3968983277326,74.35525971195219,Sy2,M  58,AGN
2CXO J174533.9-290109,266.3914668809018,-29.019236414381055,0.5669647934756388,134.00664485974895,0.76702061211743,0.8107432854466,-0.2685821361649,1.5718660953174e-16,1.2722861183763e-17,2.1313673388452e-17,3.3854997607792e-16,False,True,359.9229450496025,-0.033184208164025536,,,
2CXO J193030.1+185214,292.62556349696706,18.8705548144467,0.2938907656856519,133.8198774090111,0.95065584009994,0.67582760774516,0.7682698313554,1.1158193627578e-12,5.1399594440386e-15,6.6877002920055e-14,1.0624790597892e-12,False,True,54.096206782518436,0.2651784496432456,Rad,WSTB 62W4,other
2CXO J060210.4+282819,90.54361066082714,28.47205394998185,0.2939068374176222,133.81933114027217,0.59587757651468,0.49344159900062,0.14490943160525,2.3765074522902e-11,9.5334959990608e-13,2.0056902286514e-12,2.1120715583714e-11,True,False,182.23921857020719,2.8950417897468617,Sy1,RX J0602.1+2828,AGN
2CXO J053511.9-052032,83.79986820246728,-5.34250361596113,0.29392290827078865,133.80673513060697,0.38226108682074,0.086196127420362,0.30605871330418,1.7133297022877e-13,1.1866650444104e-14,4.1256180599722e-14,1.2037063530306e-13,False,True,208.9571860868279,-19.379333064201326,Rad,[FRM2016] 70,other
2CXO J174534.2-290200,266.3928996153991,-29.03357225876851,0.5431716793605073,133.49792655398872,0.99937539038101,0.93941286695815,-0.098688319800125,8.7201416225175e-16,0.0,0.0,8.7486378357173e-16,False,True,359.91136250491934,-0.04172414974552541,X,CXOGC J174534.0-290201,other
2CXO J092603.2+124402,141.51357005731404,12.734234786616813,0.30350537536831906,133.28140047356942,-0.25234228607121,0.047470331043098,-0.29606495940037,9.0507691952401e-12,2.4940891175774e-12,1.5714282086304e-12,5.0515981539701e-12,False,True,219.04871859970493,39.99646709510693,Sy1,Z  62-35,AGN
2CXO J095532.9+690033,148.88748378853188,69.00939831293013,0.29429229567480314,133.21645683960122,-0.21736414740787,0.1261711430356,-0.33479075577764,4.0622188548122e-12,1.934826180646e-12,4.779151188697e-13,1.6671383041169e-12,True,True,142.1525088892631,40.93201665906217,HII,PSK 232,other
2CXO J181129.2-192527,272.87193278774635,-19.424248952271874,0.2939068374176222,133.15189141688055,0.98063710181137,0.76951905059338,0.85696439725172,1.432971587616e-12,2.7137588028756e-15,5.7224445558523e-14,1.3994312158e-12,True,True,11.181556411861804,-0.3479807671493765,Psr,PSR J1811-1926,stellar
2CXO J095550.7+694043,148.96113679565525,69.67879963321302,0.29395504734128697,132.41478537759045,0.99937539038101,0.52342286071205,0.99937539038101,2.1285026667952e-13,,,2.079503267065e-13,True,True,141.4123849088526,40.5654233120527,PoG,[OM78] E,other
2CXO J151041.1+333504,227.67135536363844,33.58472106414293,0.306694603044493,132.33542257287692,-0.23610243597751,0.027482823235478,-0.26233603997502,2.3215380346077e-12,6.3747061927995e-13,4.3954997937161e-13,1.2553571776271e-12,True,True,53.70819023574125,59.425226245185726,BLL,RX J1510.6+3335,AGN
2CXO J053516.9-052300,83.82073815729296,-5.3835985957511845,0.2974215067835573,131.6806323543224,0.16239850093691,-0.0049968769519051,0.16739537788882,4.5349092084772e-15,4.7255980109535e-16,1.3665274293939e-15,2.8340046073885e-15,False,True,209.00600119898195,-19.379397609989464,Rad,[FRM2016] 337,other
2CXO J203222.4+411818,308.0933875087027,41.30530425160837,0.30783218159547576,131.6399834976,-0.018738288569644,-0.26108682073704,0.24359775140537,3.4932626406554e-12,5.1292489292354e-13,1.3572537126064e-12,1.6358821697248e-12,True,True,80.11906210722093,0.9147131786929427,s*b,BD+40  4220,stellar
2CXO J053526.1-052005,83.85905836943829,-5.334977708005488,0.294163865709755,130.62229304537425,0.27108057464085,-0.018738288569644,0.28856964397252,7.8731661742149e-14,6.7720139367044e-15,2.2418761451068e-14,5.0433103802359e-14,False,True,208.97834194738545,-19.32337452893978,Or*,V* V2445 Ori,other
2CXO J113151.3-123157,172.96399097967765,-12.532769644529733,0.29395504734128697,130.58213364114707,-0.10868207370394,0.097439100562149,-0.20487195502811,1.0424457402341e-13,1.7936367748359e-14,1.8692188440324e-14,6.8070194048098e-14,False,True,274.4259197045596,45.88800962707024,gLS,[SSC2003] J1131GL,other
2CXO J174535.3-290220,266.3973460931087,-29.03897442561427,0.3255947486245969,130.20312430679994,0.99937539038101,0.99937539038101,0.99937539038101,3.2138098853704e-15,0.0,0.0,3.3228717640693e-15,False,True,359.9087776145291,-0.04785727909224659,X,CXOGC J174535.3-290220,other
2CXO J114540.4-182714,176.41860587518,-18.454156315734156,0.29385861958472304,130.136473818542,0.29606495940037,0.45096814490943,-0.17863835103061,1.835860747593e-11,1.8474540806283e-12,1.7712159252546e-12,1.4944074403681e-11,True,False,281.85435104156403,41.710285266788055,Sy1,ATO J176.4186-18.4541,AGN
2CXO J004259.6+411919,10.748547660718202,41.32204716479949,0.2939389782452957,129.65738141148807,-0.038725796377264,0.079950031230481,-0.11742660836977,4.0915198226799e-13,7.6734274917966e-14,8.1909840112011e-14,2.5478904048157e-13,True,True,121.22791366489936,-21.521761806024735,GlC,Bol 143,other
2CXO J053833.4-691158,84.6393859649196,-69.19974643264861,0.2949496215292888,129.59518772717942,0.8107432854466,0.59587757651468,0.40849469081824,9.8609065447131e-14,6.1482834977002e-16,7.8761901795726e-15,9.1272088208667e-14,True,True,279.58229184706795,-31.67374441195193,X,2MASS J05383341-6911588,other
2CXO J045510.9+302159,73.79577579374723,30.366384721218967,0.29395504734128697,129.3354312310044,-0.77826358525921,-0.33104309806371,-0.60212367270456,3.6748976428556e-13,2.1164377691922e-13,7.6067501879692e-14,7.9272869733849e-14,False,True,172.56770325076985,-8.193403731983862,Pl?,NAME GM Aur b,other
2CXO J172858.7-361436,262.2446814218956,-36.24347233975259,0.29395504734128697,129.1194064293,0.96189881324172,0.81324172392255,0.68082448469706,1.7878751976714e-11,1.3955595271232e-13,4.8769820383738e-13,1.7530452274678e-11,True,True,351.9553106317232,-0.9663510394710241,XB*,MAXI J1728-360,stellar
2CXO J053518.7-691532,83.82808552095344,-69.25896110999432,0.572849364289682,129.03888734910598,0.72954403497814,0.37976264834478,0.51093066833229,6.4923846712764e-16,,1.501570156636e-16,5.1039347428835e-16,False,True,279.69291487635996,-31.952034075600608,,,
2CXO J053520.0-052105,83.83354812390473,-5.351633629371698,0.29413174945633985,128.9712147896446,0.83073079325422,0.45346658338538,0.60462211118051,2.9685097464046e-13,4.7236063899593e-15,3.7682831723485e-14,2.5704443756763e-13,False,True,208.98190155713294,-19.35356173711866,Or*,V* V491 Ori,other
2CXO J174533.7-290117,266.3907453888389,-29.02145603463232,0.36619345970708345,128.75275021653687,0.91193004372267,0.85446595877577,0.1948782011243,8.0737684167444e-16,7.5408484171109e-18,2.5459407205186e-17,8.5449251472777e-16,False,True,359.9207218687425,-0.033802452581714174,,,
2CXO J190134.8-370056,285.39523388880957,-37.01586467897909,0.29509371658854344,128.69402613712583,-0.71455340412242,-0.32354778263585,-0.50968144909432,1.3917357171639e-12,7.5542735628401e-13,2.9042733953475e-13,3.4582185034926e-13,True,True,359.8475013473932,-17.81586446576215,Or*,V* V709 CrA,other
2CXO J140319.6-412258,210.83177034876724,-41.38303504046227,0.2941478080213699,128.5763060869104,-0.56589631480325,-0.1261711430356,-0.47220487195503,1.6365140112664e-12,6.8173580767794e-13,3.2423529969977e-13,6.3123875397493e-13,False,True,317.14880945902064,19.495628364620163,ULX,[FK2005] 25,other
2CXO J234538.2-424822,356.4090740410602,-42.80620410930637,0.3058926926375739,128.52416769905096,-0.35352904434728,0.026233603997502,-0.37601499063086,6.1905022299247e-12,5.0405205140556e-12,2.849364085171e-13,8.5529612467191e-13,False,True,339.1266193933493,-69.40131895764848,,,
2CXO J174535.9-290052,266.3998741073076,-29.01452516149049,0.3578562064833453,128.15808390428563,0.72579637726421,0.99937539038101,-0.99937539038101,3.2739167715585e-16,7.9656287636365e-18,0.0,3.5685796742177e-16,False,True,359.93079715700924,-0.03700404234007074,X,CXOGC J174536.1-290051,other
2CXO J053517.2-052131,83.82178016809121,-5.358802937449467,0.29595681365471704,127.95658120145876,-0.31730168644597,-0.15740162398501,-0.1686445971268,1.585378590458e-13,3.7183298443801e-14,4.3035224473462e-14,7.8419323170735e-14,False,True,208.9830586398853,-19.36725428193899,*,[DRS2009] 207,stellar
2CXO J122121.9+301037,185.34142341910047,30.17694761046216,0.3650565990166648,127.94689971935546,-0.38101186758276,-0.053716427232979,-0.33354153653966,4.7476384170341e-11,1.5938505426967e-11,9.4750721585959e-12,2.2305274214496e-11,True,False,186.3588758722288,82.7345610063114,BLL,PG 1218+304,AGN
2CXO J004242.5+405152,10.677315624276503,40.86458370587862,0.2993054239993941,127.53813584605352,0.0,0.12866958151156,-0.12742036227358,8.5771904591423e-13,1.4501894936262e-13,1.6193009894059e-13,5.5809487354227e-13,True,True,121.15247593743452,-21.977003759837576,X,CXOM32 J004242.5+405153,other
2CXO J095550.9+694045,148.9624668840782,69.67916267220548,0.2940193149429774,127.50964049530477,0.99937539038101,0.99937539038101,0.99937539038101,3.9475369967941e-14,,,3.8651043874603e-14,True,True,141.41164208548085,40.565586809276226,PoG,[OM78] E,other
2CXO J004257.9+411104,10.741281768988983,41.18464645346889,0.29422808769970654,127.21248350474022,-0.064959400374766,0.06371018113679,-0.12866958151156,4.2378240027222e-13,8.2053216020226e-14,8.6240681282084e-14,2.5796864823158e-13,True,True,121.21682399832767,-21.658883888037437,X,2E   152,other
2CXO J053521.2-052457,83.83873496786657,-5.415937839046772,0.2938907656856519,127.02528472718514,-0.51093066833229,-0.25109306683323,-0.29731417863835,1.5947849107331e-13,5.4523951138381e-14,4.3629684517028e-14,6.1996577556874e-14,True,True,209.0451661149301,-19.37804412506088,*,[OW94] 214-459,stellar
2CXO J174535.0-290050,266.39584370196053,-29.01403899677289,0.725553903709726,126.73512356252846,0.70705808869457,0.82323547782636,-0.32979387882573,8.2305921925461e-16,0.0,2.3513053252185e-17,7.9844293337237e-16,False,True,359.9293755088699,-0.033742452044659116,*,[FJ95] 28,stellar
2CXO J192955.8+181837,292.4828926356578,18.31052821333504,0.31237131083653225,126.5043560736,0.85321673953779,0.85946283572767,-0.02998126171143,6.90772927907e-11,5.2097018926705e-11,3.5909002207718e-13,1.6990848436967e-11,True,True,53.539996958079215,0.11501186418552246,HXB,IGR J19294+1816,stellar
2CXO J024031.6+611345,40.13193102836675,61.229330257419534,0.30109913043026754,126.4358799507725,0.74703310430981,0.50843222985634,0.38600874453467,2.2137570962506e-12,5.1745586332554e-14,2.1074120664767e-13,1.9868767982223e-12,True,True,135.67527995899366,1.0861276670864528,HXB,LS   I +61  303,stellar
2CXO J195258.2+325240,298.2425087337092,32.87790111352367,0.2942762449944198,126.37294323919039,0.24359775140537,0.18738288569644,0.058713304184884,2.4261234701629e-12,2.4259509295386e-13,4.3286862673265e-13,1.7739806738948e-12,True,False,68.76502752833865,2.8234038029412973,*,[BGS2002]  2HST,stellar
2CXO J053515.5-052514,83.81482252638943,-5.420608491186811,0.2938425452154763,126.11370166507683,-0.27232979387883,-0.15615240474703,-0.1211742660837,1.4374923036567e-13,3.1764328804917e-14,4.047181224428e-14,7.2172175892366e-14,True,True,209.03817059599015,-19.401388889255472,Or*,V* V1501 Ori,other
2CXO J053518.8-052141,83.82856415877927,-5.361440021759343,0.2939068374176222,125.50667885749645,-0.36227357901312,-0.1948782011243,-0.18113678950656,9.0412882085647e-14,2.340086787625e-14,2.5886892839284e-14,4.1233042975194e-14,False,True,208.98879077564794,-19.362424135590636,Or*,2MASS J05351885-0521411,other
2CXO J030826.2+040639,47.1093061208623,4.11093287190864,0.2940193149429774,125.16727819534044,-0.32729544034978,-0.031230480949407,-0.29856339787633,2.4295227881092e-12,6.7173990074696e-13,5.3370562518633e-13,1.2358780784971e-12,True,True,174.85811928079073,-44.513339167923284,SN*,SN 2000fs,other
2CXO J162322.9-262216,245.84553176208578,-26.37126515779727,0.337462930257981,124.82976636349605,-0.70331043098064,-0.25234228607121,-0.54840724547158,2.769436680491e-12,1.4104966683858e-12,5.3303686349219e-13,8.2821791785529e-13,False,True,351.05972203343543,16.110059554904357,dS*,HD 147491,stellar
2CXO J174536.5-290058,266.40249340774244,-29.016244249245634,0.3639032070667346,124.75413002004183,0.58213616489694,0.79075577763898,-0.4159900062461,4.2830389676694e-16,3.2184256458968e-17,2.9926025139569e-17,4.4201644835615e-16,False,True,359.9305233843226,-0.039854820105028,X,CXOGC J174536.6-290058,other
2CXO J053517.8-051835,83.82454293965435,-5.30977559357222,0.2940193149429774,124.31170414633283,0.88819487820112,0.48094940662086,0.70955652717052,3.0234225782493e-13,3.5119745869656e-15,3.7575387685271e-14,2.6475343223655e-13,False,True,208.93804112190696,-19.342611495045514,X,CXOONC J053517.7-051833,other
2CXO J004259.8+411605,10.749449733991298,41.26827428644037,0.2937943168308732,123.30566798445365,0.1211742660837,0.20362273579013,-0.084946908182386,4.0031906079203e-13,5.5234352424126e-14,6.566968273953e-14,2.815569542371e-13,True,True,121.22660464525559,-21.575525171003502,LXB,XMMM31 J004259.9+411605,stellar
2CXO J053526.3-052539,83.8598193175788,-5.427825596992786,0.2940193149429774,123.12778353327847,-0.097439100562149,-0.10618363522798,0.0074953154278576,1.172222749962e-13,1.9134838826497e-14,3.2533979221306e-14,6.6573725120487e-14,False,True,209.06646571497896,-19.36469725659057,Or*,V* AK Ori,other
2CXO J174534.1-290056,266.3924539540453,-29.015762602336856,0.7194608624480985,123.04040540382358,0.99937539038101,0.7945034353529,-0.026233603997502,6.6890858002565e-16,0.0,2.8745286594843e-17,6.4607397730401e-16,False,True,359.926359700842,-0.0321106212692775,,,
2CXO J123200.0-022404,188.00004129540923,-2.401325854346338,0.2944367124244437,122.95432593078587,0.10993129294191,0.27732667083073,-0.1736414740787,1.5351955257469e-12,2.1478309324744e-13,2.137834888839e-13,1.1197282204888e-12,True,True,293.1561549798404,60.10096399913644,Bla,4C -02.55,AGN
2CXO J174540.0-290028,266.4168262454077,-29.007834789629047,0.2937621601756424,122.91841314197106,0.98688319800125,0.97314178638351,0.36602123672705,1.3476073504313e-13,1.2833346420767e-16,6.3051830922719e-16,1.45823230101e-13,True,True,359.9442316869807,-0.04617231799806354,*,GCIRS  1,stellar
2CXO J053527.2-052336,83.86376336600165,-5.393486144525904,0.2944367124244437,122.7953941580549,0.0062460961898814,-0.052467207995003,0.058713304184884,1.2578671924257e-13,1.8273629240632e-14,3.486651009733e-14,7.4246243473356e-14,True,True,209.03588476893066,-19.345667176182804,Or*,V* V2463 Ori,other
2CXO J174535.2-290048,266.3968337574938,-29.013567553723345,0.3544344195079563,122.44891358282965,0.99937539038101,0.86445971267958,-0.13741411617739,1.1126857792248e-15,0.0,2.1518207496499e-17,1.0885780099286e-15,False,True,359.93022905051396,-0.03423575339721058,X,CXOGC J174535.2-290048,other
2CXO J123538.4+621643,188.91026740125312,62.27870850373831,0.3000462336630162,122.25609735062625,-0.26358525921299,0.026233603997502,-0.28856964397252,2.2766872491085e-13,6.1862134976256e-14,4.132120259595e-14,1.2614885162916e-13,True,True,126.11419416112753,54.751830999685836,Sy1,SDSS J123538.48+621643.2,AGN
2CXO J174537.5-290125,266.4064760919131,-29.023796399238336,0.3096680207729162,122.21035312177106,0.92816989381636,0.99937539038101,-0.99937539038101,2.977164204267e-15,0.0,0.0,2.9974189612022e-15,False,True,359.9258919257459,-0.046762315174286036,X,CXOU J174537.5-290125,other
2CXO J174540.6-290001,266.4192319241772,-29.00052445265225,0.29903701961705204,122.19533361132707,0.99937539038101,0.99937539038101,-0.841973766396,3.8542515737729e-15,0.0,0.0,4.1675569520099e-15,False,True,359.95156779691405,-0.044160046482908055,X,CXOU J174540.6-290001,other
2CXO J174536.8-290101,266.4034559721622,-29.017169082404727,0.48689746169799025,122.15308392735493,0.99937539038101,0.99937539038101,-0.99937539038101,5.9278673508529e-16,0.0,0.0,5.8331641152817e-16,False,True,359.93017259563834,-0.04105515040438518,,,
2CXO J155054.1-541823,237.72531410063993,-54.30665417429925,0.3000619756998396,122.1402589105459,0.9843847595253,0.78201124297314,0.88069956277327,3.9748655138931e-12,6.7931097793274e-15,1.6141148867735e-13,3.8653842122482e-12,True,True,327.2368793404809,-0.13156637155189763,Psr,PSR J1550-5418,stellar
2CXO J162728.0-243933,246.86674110861338,-24.659393906159455,0.2967855718801144,121.51652873174268,0.99063085571518,0.93066833229232,0.77826358525921,4.8732039600468e-12,5.8076580480612e-15,5.996347472256e-14,4.8732085176803e-12,True,True,353.0297105718328,16.563950770774497,Y*O,** TER    2Aa,stellar
2CXO J203240.9+411429,308.17058914149834,41.24148219782896,0.2952057418966452,121.47440365921027,0.49219237976265,-0.024984384759525,0.51093066833229,2.0493760343846e-12,1.1515371353383e-13,6.4021072053113e-13,1.3162825919865e-12,True,True,80.10212114104074,0.8301381776917843,s*b,Schulte 12,stellar
2CXO J002404.2-720457,6.017589465794288,-72.08283964330204,0.29385861958472304,121.2284093295363,-0.33853841349157,0.15865084322299,-0.47220487195503,3.3875856857737e-13,9.4038310709193e-14,4.5964108496203e-14,2.0017716493998e-13,True,True,305.89707314837057,-44.88751588600352,BY*,Cl* NGC  104    EGG V28,stellar
2CXO J174534.3-290054,266.393114318827,-29.015172229187147,0.34358015579625567,121.2029727978164,0.88194878201124,0.99937539038101,-0.99937539038101,1.1365828490369e-15,0.0,0.0,1.1618496478215e-15,False,True,359.9271645112963,-0.03229583950725358,,,
2CXO J010355.9-720222,15.983253952704672,-72.039606106459,0.3026169825410683,120.7204400467731,0.99937539038101,0.93191755153029,0.59337913803873,5.3508670192762e-15,0.0,7.5575571526982e-17,5.9550327911227e-15,False,True,301.56891357283274,-45.05556342726655,,,
2CXO J053509.7-052128,83.79069681117608,-5.357861204938532,0.29424414100701496,120.57836271660646,0.56589631480325,0.077451592754528,0.51093066833229,1.4497823934641e-13,6.9711801291194e-15,3.7551685267051e-14,1.030026763949e-13,False,True,208.96732337280224,-19.39442602486454,Or*,2MASS J05350976-0521282,other
2CXO J184736.6-015633,281.90271396612934,-1.9425992154530167,0.29395504734128697,120.29125705976166,0.98313554028732,0.97064334790756,0.24984384759525,1.0749242441837e-12,2.2900097785422e-15,5.5895402518432e-15,1.0874577429887e-12,False,True,30.76685286377222,-0.034644543189736574,HII,CORNISH G030.7661-00.0348,other
2CXO J174537.2-290110,266.4052660771133,-29.019646477452696,0.357393931293055,120.10163104603804,0.87070580886946,0.92941911305434,-0.3947532792005,1.2939220333833e-15,4.6087187743455e-18,1.6153347677833e-17,1.319991845088e-15,False,True,359.9288827785313,-0.043696994640289054,*,UGPS J174537.26-290112.9,stellar
2CXO J180650.6+694928,271.7112143625161,69.82441295989643,0.2938907656856519,120.019882031888,-0.017489069331668,0.19612742036227,-0.21361648969394,4.0045771948319e-12,6.5025357650051e-13,6.3959920878331e-13,2.7624731484263e-12,True,True,100.13123019620545,29.16681778322096,BLL,Z 340-35,AGN
2CXO J013324.4+304402,23.35174695828084,30.734000203315436,0.2946291579760447,119.50821609609648,-0.01998750780762,0.06371018113679,-0.08369768894441,7.2051482395567e-13,1.3491929495092e-13,1.4948443965208e-13,4.4189817502357e-13,True,True,133.48473128444473,-31.276295689780188,X,2E   406,other
2CXO J174534.8-290150,266.39530952619793,-29.03086100365369,0.32855526181380723,119.385601523,0.99937539038101,0.87445346658339,0.99937539038101,2.3905975440896e-15,0.0,3.2542796389565e-17,2.4215356934906e-15,False,False,359.91477456255154,-0.0421096832174256,LP*,SSTGC 511087,stellar
2CXO J053527.7-051804,83.86561704805649,-5.301243037898595,0.296164220628592,118.94595701858003,0.59837601499063,0.18238600874453,0.46720799500312,2.6369715268042e-13,1.1519628599655e-14,5.6040964443713e-14,2.00318356848e-13,False,True,208.94959949645647,-19.302281692880324,Or*,V* V1541 Ori,other
2CXO J171659.5-624913,259.24808609316074,-62.820578125700806,0.2939389782452957,118.89577320763838,0.97064334790756,0.97564022485946,-0.22985633978763,4.2267565925252e-12,5.5340735822106e-14,1.6596944776224e-14,4.2568601082263e-12,False,True,328.4915240703239,-14.052294575199424,Sy2,NGC  6300,AGN
2CXO J055646.2-331026,89.1928432327669,-33.17397962277323,0.2939711155589069,118.73518913799973,-0.85571517801374,-0.65584009993754,-0.44971892567146,1.5382764910231e-14,8.838381231485e-15,4.4973634069694e-15,2.3028028067891e-15,False,True,238.93931143537972,-25.183162328059346,LXB,MAXI J0556-332,stellar
2CXO J053601.9-051736,84.0079212223028,-5.293477969028418,0.4262858214019886,118.56525854687756,-0.6945658963148,-0.28856964397252,-0.50718301061836,1.9188085551511e-13,9.7476680308034e-14,4.0129213517686e-14,5.4783433493814e-14,True,True,209.01020054704102,-19.172418855666802,Or*,V* V578 Ori,other
2CXO J203213.1+412724,308.0546577977975,41.45676034573433,0.29397111555890687,118.14088456178742,0.31355402873204,0.22735790131168,0.084946908182386,6.6360710371253e-14,2.3904023957679e-15,8.1704989913333e-15,5.1046304459882e-14,True,True,80.22381693998375,1.027907772148279,Psr,[MT91] 213,stellar
2CXO J174537.3-290113,266.4055757360542,-29.02036343137221,0.7864045237179604,118.1161798146619,0.76702061211743,0.79950031230481,-0.11367895065584,1.7882989718115e-16,3.2654044590855e-17,5.1946336606731e-17,3.6559308504669e-16,False,True,359.92841191312743,-0.04430166924708015,*,UGPS J174537.26-290112.9,stellar
2CXO J174536.7-290121,266.40324328442966,-29.02256660211762,0.4844271040346067,117.8936215587,0.99937539038101,0.74453466583385,0.99937539038101,9.4484247534285e-16,0.0,4.9255747319141e-17,9.0408805714473e-16,False,False,359.9254687345496,-0.04370873524054908,X,CXOGC J174536.7-290121,other
2CXO J004337.2+411443,10.905355395359436,41.2453808164977,0.2975326556465875,117.82727625472552,0.12492192379763,0.17114303560275,-0.046221111805122,5.4386755191336e-13,9.3769524453829e-14,9.570921624839e-14,3.5961596393957e-13,True,True,121.35174272428952,-21.602383208518987,LXB,XMMM31 J004337.2+411444,stellar
2CXO J141312.1-652013,213.30079219457127,-65.33715816448654,0.29525373973133406,117.59053395640895,0.77951280449719,0.41224234853217,0.5421611492817,8.3048761296232e-13,1.9414129333349e-14,1.1049949397939e-13,7.1136793598376e-13,False,True,311.33034231835063,-3.8073222759833976,X,[PCV2006] ULX 42,other
2CXO J174537.2-290107,266.40509166716197,-29.018881236120098,0.3136539885028933,117.51915648468265,0.94815740162398,0.89319175515303,0.28107432854466,2.3874686614591e-15,2.1228330123729e-17,8.5404172782318e-17,2.332507244512e-15,False,True,359.9294564785631,-0.04316810593505837,X,CXOU J174537.2-290107,other
2CXO J043715.8-471508,69.31588825382948,-47.25241535793662,0.29413174945633985,117.47349025389913,-0.66958151155528,-0.27732667083073,-0.48344784509681,6.3330650136202e-13,3.1359031883132e-13,1.4695872626902e-13,1.7812588230689e-13,True,True,253.39432643222335,-41.96363892647847,*,USNO-A2.0 0375-01566415,stellar
2CXO J174533.7-290138,266.390303280509,-29.027606582290126,0.33561024288355534,117.2159636263726,0.99937539038101,0.99937539038101,-0.99937539038101,8.8105875407183e-15,0.0,0.0,9.1388570293645e-15,False,True,359.91527106592133,-0.03667776894523366,X,CXOGC J174533.4-290138,other
2CXO J191116.0+003505,287.81689690227427,0.584937753988657,0.2948695382921426,117.1727380656234,0.44597126795753,0.36102435977514,0.099937539038101,1.1425012740983e-11,7.2632525520086e-13,1.4132013041481e-12,9.3807478673095e-12,True,True,35.71844741251,-4.143203641720878,LXB,X Aql X-1,stellar
2CXO J004218.6+411401,10.577637266577028,41.23381382846287,0.294532950918049,116.89201450339885,0.20112429731418,0.23610243597751,-0.036227357901312,4.9898784659206e-13,6.2376593512582e-14,7.9448818839574e-14,3.588945373737e-13,True,True,121.08641865670819,-21.605225010454003,LXB,RX J0042.3+4113,stellar
2CXO J174537.6-290144,266.4068595563085,-29.02900757394459,0.3045618226460695,116.87349284854758,0.99437851342911,0.99937539038101,-0.2473454091193,1.6745639176131e-14,7.1764784338236e-18,0.0,1.7112171777915e-14,False,True,359.92161864210743,-0.049763619506066226,X,CXOU J174537.6-290144,other
2CXO J115756.1+552712,179.48390829313507,55.45356691663291,0.29413174945633985,116.8669102675,0.027482823235478,0.24984384759525,-0.22361024359775,1.1394238923992e-11,1.9104676965616e-12,1.6705750990215e-12,7.8811679539633e-12,True,False,138.1723339341851,60.06337394188961,Sy2,NGC  3998,AGN
2CXO J222349.5-020612,335.9563941745996,-2.1035723119357095,0.2943725359492544,116.79173253916044,0.77201748906933,0.77576514678326,-0.0099937539038102,3.4901236743449e-12,1.2897288594246e-13,9.900106822767e-14,3.3102992135301e-12,False,True,61.86592453147554,-46.71387317668616,Sy1,LEDA   68751,AGN
